global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),Load sensor value (3)
1694006646.557672,2043064572.0,352.0,354.0,504.0
1694006646.558192,2043066752.0,298.0,332.0,504.0
1694006646.558192,2043068932.0,337.0,308.0,505.0
1694006646.5587192,2043071112.0,275.0,290.0,506.0
1694006646.5592427,2043073292.0,282.0,291.0,504.0
1694006646.5597742,2043075472.0,308.0,304.0,504.0
1694006646.5597742,2043077652.0,319.0,328.0,508.0
1694006646.5602999,2043079832.0,345.0,350.0,504.0
1694006646.608705,2043082012.0,360.0,364.0,505.0
1694006646.6097553,2043084192.0,318.0,359.0,505.0
1694006646.6102846,2043086372.0,340.0,336.0,504.0
1694006646.6108172,2043088552.0,326.0,314.0,504.0
1694006646.6108172,2043090728.0,307.0,296.0,505.0
1694006646.611456,2043092912.0,277.0,290.0,504.0
1694006646.612006,2043095088.0,363.0,302.0,504.0
1694006646.612006,2043097268.0,296.0,321.0,507.0
1694006646.612547,2043099452.0,278.0,341.0,507.0
1694006646.6130767,2043101628.0,341.0,361.0,502.0
1694006646.6136045,2043103808.0,354.0,358.0,549.0
1694006646.6136045,2043105988.0,305.0,341.0,548.0
1694006646.6141353,2043108168.0,317.0,319.0,548.0
1694006646.6146612,2043110348.0,329.0,299.0,548.0
1694006646.6146612,2043112528.0,332.0,289.0,549.0
1694006646.6152053,2043114708.0,288.0,296.0,545.0
1694006646.6157317,2043116896.0,357.0,320.0,550.0
1694006646.6157317,2043119068.0,328.0,337.0,552.0
1694006646.616269,2043121244.0,308.0,359.0,547.0
1694006646.616803,2043123424.0,322.0,358.0,549.0
1694006646.6173418,2043125604.0,325.0,348.0,548.0
1694006646.6173418,2043127784.0,285.0,325.0,546.0
1694006646.6178694,2043129964.0,337.0,303.0,551.0
1694006646.6183934,2043132144.0,335.0,293.0,550.0
1694006646.6189265,2043134324.0,316.0,293.0,545.0
1694006646.6189265,2043136504.0,324.0,309.0,546.0
1694006646.6195185,2043138684.0,359.0,337.0,552.0
1694006646.672371,2043140864.0,312.0,355.0,548.0
1694006646.672906,2043143044.0,352.0,360.0,547.0
1694006646.6734374,2043145228.0,237.0,352.0,550.0
1694006646.6739662,2043147400.0,332.0,333.0,549.0
1694006646.6745167,2043149584.0,317.0,308.0,548.0
1694006646.6745167,2043151760.0,371.0,291.0,548.0
1694006646.67504,2043153940.0,327.0,289.0,548.0
1694006646.6755707,2043156120.0,263.0,301.0,550.0
1694006646.6755707,2043158300.0,347.0,330.0,547.0
1694006646.6760979,2043160480.0,348.0,347.0,547.0
1694006646.6766207,2043162660.0,324.0,357.0,547.0
1694006646.6766207,2043164840.0,330.0,357.0,551.0
1694006646.6771405,2043167020.0,327.0,340.0,544.0
1694006646.6776748,2043169200.0,325.0,314.0,549.0
1694006646.6776748,2043171380.0,304.0,299.0,549.0
1694006646.678198,2043173560.0,334.0,292.0,548.0
1694006646.6787245,2043175740.0,339.0,300.0,548.0
1694006646.6792521,2043177916.0,299.0,322.0,550.0
1694006646.6792521,2043180096.0,313.0,344.0,547.0
1694006646.6797802,2043182276.0,315.0,358.0,553.0
1694006646.680305,2043184456.0,352.0,359.0,548.0
1694006646.6808395,2043186636.0,332.0,345.0,546.0
1694006646.6808395,2043188816.0,330.0,313.0,549.0
1694006646.6813602,2043190996.0,316.0,298.0,548.0
1694006646.6818833,2043193176.0,363.0,292.0,547.0
1694006646.6818833,2043195356.0,295.0,298.0,551.0
1694006646.6823995,2043197536.0,316.0,319.0,547.0
1694006646.6829348,2043199724.0,350.0,340.0,547.0
1694006646.683462,2043201904.0,208.0,356.0,574.0
1694006646.683462,2043204072.0,362.0,359.0,573.0
1694006646.7333796,2043206256.0,349.0,346.0,571.0
1694006646.7340105,2043208432.0,355.0,327.0,575.0
1694006646.7345707,2043210612.0,305.0,304.0,576.0
1694006646.7350802,2043212792.0,298.0,289.0,576.0
1694006646.735103,2043214972.0,357.0,294.0,574.0
1694006646.7356436,2043217152.0,355.0,313.0,574.0
1694006646.7356436,2043219332.0,307.0,336.0,573.0
1694006646.7361755,2043221512.0,307.0,349.0,575.0
1694006646.7367077,2043223692.0,323.0,354.0,575.0
1694006646.7372155,2043225872.0,326.0,351.0,575.0
1694006646.7372386,2043228048.0,333.0,334.0,576.0
1694006646.7377675,2043230232.0,341.0,308.0,573.0
1694006646.7382958,2043232408.0,294.0,293.0,574.0
1694006646.7388268,2043234588.0,345.0,297.0,575.0
1694006646.7388268,2043236768.0,289.0,303.0,578.0
1694006646.7393565,2043238948.0,340.0,332.0,573.0
1694006646.7398865,2043241128.0,326.0,347.0,574.0
1694006646.7404196,2043243308.0,326.0,358.0,578.0
1694006646.7404196,2043245488.0,323.0,355.0,574.0
1694006646.7409558,2043247668.0,349.0,339.0,577.0
1694006646.7414799,2043249848.0,339.0,314.0,574.0
1694006646.7414799,2043252028.0,304.0,298.0,572.0
1694006646.7420053,2043254208.0,331.0,291.0,573.0
1694006646.7425325,2043256384.0,340.0,299.0,577.0
1694006646.7425325,2043258568.0,283.0,324.0,574.0
1694006646.7430582,2043260744.0,298.0,345.0,574.0
1694006646.7435875,2043262924.0,355.0,358.0,577.0
1694006646.7441175,2043265104.0,350.0,357.0,573.0
1694006646.7952373,2043267284.0,312.0,342.0,575.0
1694006646.7957718,2043269472.0,340.0,318.0,577.0
1694006646.7963135,2043271644.0,309.0,299.0,575.0
1694006646.7968383,2043273824.0,342.0,291.0,573.0
1694006646.7973654,2043276004.0,326.0,302.0,577.0
1694006646.7973654,2043278184.0,326.0,316.0,573.0
1694006646.797885,2043280364.0,363.0,343.0,577.0
1694006646.79841,2043282552.0,289.0,355.0,578.0
1694006646.79841,2043284724.0,321.0,355.0,577.0
1694006646.798935,2043286904.0,336.0,347.0,572.0
1694006646.7994604,2043289080.0,342.0,323.0,574.0
1694006646.7994604,2043291260.0,331.0,305.0,576.0
1694006646.7999806,2043293440.0,331.0,292.0,575.0
1694006646.8005054,2043295620.0,289.0,295.0,574.0
1694006646.801025,2043297808.0,282.0,312.0,577.0
1694006646.801025,2043299980.0,349.0,338.0,579.0
1694006646.8015492,2043302160.0,376.0,355.0,596.0
1694006646.8020756,2043304340.0,353.0,362.0,593.0
1694006646.8020756,2043306520.0,318.0,352.0,592.0
1694006646.8026078,2043308700.0,350.0,329.0,592.0
1694006646.8031383,2043310880.0,302.0,305.0,598.0
1694006646.8036451,2043313056.0,304.0,292.0,596.0
1694006646.8036637,2043315240.0,310.0,294.0,594.0
1694006646.8041887,2043317416.0,326.0,308.0,596.0
1694006646.804717,2043319600.0,349.0,332.0,594.0
1694006646.804717,2043321776.0,310.0,352.0,593.0
1694006646.8052392,2043323956.0,322.0,358.0,596.0
1694006646.8057694,2043326136.0,331.0,353.0,596.0
1694006646.8578453,2043328316.0,344.0,332.0,592.0
1694006646.8583953,2043330496.0,318.0,310.0,596.0
1694006646.8589103,2043332676.0,323.0,294.0,596.0
1694006646.8594155,2043334856.0,340.0,294.0,591.0
1694006646.8599539,2043337036.0,275.0,306.0,596.0
1694006646.8604593,2043339216.0,323.0,325.0,596.0
1694006646.8604772,2043341392.0,346.0,344.0,592.0
1694006646.8610048,2043343576.0,344.0,359.0,595.0
1694006646.861525,2043345756.0,346.0,357.0,597.0
1694006646.8620296,2043347932.0,321.0,342.0,594.0
1694006646.8620481,2043350112.0,298.0,320.0,598.0
1694006646.8625824,2043352300.0,323.0,300.0,597.0
1694006646.8630888,2043354480.0,323.0,291.0,592.0
1694006646.8631237,2043356652.0,345.0,295.0,593.0
1694006646.8636541,2043358832.0,315.0,319.0,592.0
1694006646.8641846,2043361012.0,309.0,344.0,596.0
1694006646.8641846,2043363192.0,323.0,355.0,596.0
1694006646.8647132,2043365372.0,342.0,355.0,598.0
1694006646.8652377,2043367552.0,371.0,342.0,596.0
1694006646.8652377,2043369732.0,286.0,317.0,589.0
1694006646.8657641,2043371912.0,312.0,302.0,596.0
1694006646.8662882,2043374092.0,320.0,295.0,596.0
1694006646.8667955,2043376268.0,324.0,298.0,593.0
1694006646.866817,2043378448.0,328.0,316.0,597.0
1694006646.867352,2043380628.0,342.0,341.0,592.0
1694006646.8678794,2043382808.0,275.0,357.0,592.0
1694006646.8684027,2043384988.0,340.0,358.0,593.0
1694006646.8684027,2043387168.0,339.0,349.0,591.0
1694006646.868929,2043389348.0,328.0,327.0,597.0
1694006646.8694477,2043391528.0,324.0,306.0,596.0
1694006646.9216297,2043393708.0,333.0,291.0,592.0
1694006646.9221597,2043395888.0,321.0,293.0,593.0
1694006646.9226973,2043398064.0,301.0,303.0,592.0
1694006646.9232533,2043400244.0,322.0,332.0,593.0
1694006646.9232533,2043402424.0,327.0,353.0,602.0
1694006646.9237907,2043404604.0,336.0,361.0,604.0
1694006646.9243395,2043406784.0,329.0,354.0,608.0
1694006646.9243395,2043408964.0,341.0,335.0,604.0
1694006646.9248948,2043411144.0,333.0,311.0,607.0
1694006646.9254398,2043413324.0,320.0,296.0,603.0
1694006646.9254398,2043415504.0,307.0,287.0,604.0
1694006646.926001,2043417684.0,327.0,305.0,604.0
1694006646.9265187,2043419864.0,313.0,327.0,607.0
1694006646.9265187,2043422052.0,332.0,348.0,603.0
1694006646.927044,2043424224.0,318.0,359.0,605.0
1694006646.9276001,2043426404.0,327.0,357.0,607.0
1694006646.9276001,2043428580.0,337.0,339.0,602.0
1694006646.9281435,2043430764.0,370.0,313.0,606.0
1694006646.9281435,2043432940.0,310.0,297.0,607.0
1694006646.9286835,2043435128.0,316.0,292.0,604.0
1694006646.929201,2043437300.0,321.0,298.0,605.0
1694006646.929201,2043439480.0,311.0,320.0,604.0
1694006646.9297378,2043441660.0,320.0,343.0,607.0
1694006646.9302914,2043443840.0,339.0,361.0,602.0
1694006646.9302914,2043446020.0,327.0,358.0,605.0
1694006646.9308183,2043448200.0,329.0,346.0,602.0
1694006646.9313414,2043450384.0,327.0,320.0,605.0
1694006646.9318926,2043452560.0,321.0,299.0,607.0
1694006646.9318926,2043454736.0,323.0,287.0,607.0
1694006646.9860828,2043456920.0,318.0,299.0,603.0
1694006646.9866147,2043459096.0,306.0,313.0,605.0
1694006646.987149,2043461276.0,338.0,341.0,603.0
1694006646.987671,2043463456.0,327.0,355.0,603.0
1694006646.987671,2043465636.0,322.0,364.0,604.0
1694006646.988182,2043467816.0,324.0,356.0,602.0
1694006646.9887044,2043469996.0,342.0,321.0,602.0
1694006646.9892404,2043472176.0,338.0,300.0,604.0
1694006646.9892404,2043474356.0,315.0,289.0,607.0
1694006646.989791,2043476536.0,315.0,298.0,603.0
1694006646.9903429,2043478716.0,328.0,310.0,605.0
1694006646.990857,2043480896.0,317.0,334.0,602.0
1694006646.9908981,2043483072.0,330.0,354.0,604.0
1694006646.991438,2043485252.0,349.0,354.0,605.0
1694006646.991958,2043487432.0,340.0,354.0,605.0
1694006646.991958,2043489612.0,327.0,337.0,607.0
1694006646.9924803,2043491792.0,320.0,306.0,604.0
1694006646.9930046,2043493972.0,313.0,293.0,602.0
1694006646.9930046,2043496152.0,303.0,290.0,604.0
1694006646.9935277,2043498332.0,318.0,303.0,607.0
1694006646.994144,2043500512.0,315.0,328.0,602.0
1694006646.9946647,2043502692.0,323.0,353.0,607.0
1694006646.9946647,2043504876.0,332.0,362.0,606.0
1694006646.9952035,2043507056.0,332.0,356.0,612.0
1694006646.995717,2043509232.0,328.0,336.0,605.0
1694006646.9957933,2043511412.0,317.0,315.0,604.0
1694006646.9963667,2043513592.0,322.0,298.0,605.0
1694006646.9969049,2043515768.0,322.0,291.0,607.0
1694006646.9974465,2043517948.0,325.0,299.0,611.0
1694006646.9974465,2043520128.0,323.0,319.0,606.0
1694006647.0457475,2043522308.0,328.0,343.0,605.0
1694006647.046275,2043524488.0,328.0,362.0,608.0
1694006647.0468009,2043526668.0,328.0,354.0,609.0
1694006647.0473268,2043528848.0,334.0,346.0,609.0
1694006647.0473268,2043531028.0,324.0,323.0,608.0
1694006647.0478454,2043533208.0,317.0,295.0,607.0
1694006647.0483723,2043535388.0,319.0,297.0,604.0
1694006647.0483723,2043537568.0,318.0,300.0,606.0
1694006647.0488958,2043539744.0,320.0,307.0,608.0
1694006647.0494194,2043541924.0,327.0,338.0,606.0
1694006647.0499613,2043544104.0,334.0,357.0,608.0
1694006647.0504909,2043546284.0,333.0,355.0,608.0
1694006647.0504909,2043548464.0,334.0,347.0,608.0
1694006647.051024,2043550644.0,325.0,330.0,606.0
1694006647.0515509,2043552824.0,322.0,304.0,610.0
1694006647.0515597,2043555004.0,322.0,291.0,605.0
1694006647.0525026,2043557184.0,320.0,300.0,609.0
1694006647.053012,2043559364.0,316.0,306.0,607.0
1694006647.0540223,2043561540.0,323.0,335.0,607.0
1694006647.0550225,2043563724.0,334.0,359.0,607.0
1694006647.0560226,2043565904.0,330.0,359.0,610.0
1694006647.0572207,2043568084.0,330.0,349.0,606.0
1694006647.0582817,2043570260.0,335.0,332.0,605.0
1694006647.0588186,2043572440.0,329.0,315.0,611.0
1694006647.0593567,2043574628.0,319.0,293.0,607.0
1694006647.0593567,2043576800.0,303.0,286.0,605.0
1694006647.059888,2043578980.0,322.0,298.0,608.0
1694006647.1104548,2043581160.0,324.0,331.0,610.0
1694006647.110986,2043583340.0,327.0,349.0,605.0
1694006647.1115143,2043585520.0,333.0,364.0,610.0
1694006647.1115143,2043587704.0,333.0,357.0,608.0
1694006647.1120405,2043589880.0,332.0,335.0,607.0
1694006647.1125667,2043592060.0,326.0,311.0,605.0
1694006647.113091,2043594236.0,323.0,297.0,606.0
1694006647.1136148,2043596416.0,317.0,293.0,606.0
1694006647.1136148,2043598596.0,320.0,316.0,605.0
1694006647.1141398,2043600776.0,320.0,334.0,590.0
1694006647.114666,2043602960.0,327.0,329.0,593.0
1694006647.114666,2043605136.0,334.0,345.0,589.0
1694006647.1151898,2043607316.0,326.0,349.0,592.0
1694006647.1157181,2043609496.0,331.0,340.0,591.0
1694006647.1162481,2043611676.0,328.0,322.0,587.0
1694006647.1162481,2043613856.0,321.0,307.0,592.0
1694006647.1168432,2043616036.0,320.0,290.0,594.0
1694006647.1173697,2043618216.0,312.0,290.0,589.0
1694006647.117889,2043620396.0,323.0,312.0,591.0
1694006647.118411,2043622572.0,327.0,345.0,589.0
1694006647.1189585,2043624752.0,328.0,365.0,588.0
1694006647.1189585,2043626932.0,326.0,369.0,590.0
1694006647.1194859,2043629112.0,326.0,341.0,590.0
1694006647.1200051,2043631292.0,334.0,318.0,590.0
1694006647.1205344,2043633472.0,323.0,300.0,590.0
1694006647.1205344,2043635652.0,322.0,292.0,592.0
1694006647.1210594,2043637832.0,318.0,297.0,589.0
1694006647.1215837,2043640012.0,322.0,312.0,586.0
1694006647.1221077,2043642192.0,328.0,335.0,594.0
1694006647.1221077,2043644372.0,329.0,353.0,591.0
1694006647.17378,2043646552.0,332.0,363.0,590.0
1694006647.1743028,2043648732.0,330.0,351.0,594.0
1694006647.174828,2043650908.0,332.0,333.0,588.0
1694006647.1753514,2043653088.0,327.0,305.0,587.0
1694006647.1753514,2043655272.0,319.0,293.0,593.0
1694006647.1758738,2043657452.0,320.0,296.0,588.0
1694006647.1764064,2043659632.0,324.0,306.0,588.0
1694006647.1769233,2043661808.0,322.0,328.0,589.0
1694006647.1769233,2043663988.0,327.0,345.0,590.0
1694006647.1774457,2043666168.0,323.0,357.0,587.0
1694006647.1779716,2043668348.0,336.0,360.0,592.0
1694006647.1779952,2043670536.0,328.0,332.0,591.0
1694006647.178642,2043672708.0,321.0,312.0,589.0
1694006647.178642,2043674888.0,320.0,295.0,593.0
1694006647.179171,2043677064.0,320.0,292.0,588.0
1694006647.1796823,2043679244.0,320.0,300.0,588.0
1694006647.1802065,2043681424.0,323.0,324.0,595.0
1694006647.1802065,2043683604.0,327.0,351.0,592.0
1694006647.180793,2043685784.0,331.0,358.0,588.0
1694006647.1813433,2043687964.0,333.0,358.0,594.0
1694006647.1813433,2043690144.0,332.0,337.0,587.0
1694006647.1818964,2043692324.0,327.0,315.0,587.0
1694006647.1824033,2043694504.0,321.0,304.0,593.0
1694006647.1824145,2043696684.0,311.0,297.0,589.0
1694006647.18294,2043698864.0,314.0,302.0,588.0
1694006647.1834564,2043701044.0,326.0,314.0,513.0
1694006647.1834886,2043703220.0,322.0,329.0,515.0
1694006647.1840415,2043705404.0,331.0,358.0,513.0
1694006647.1845858,2043707580.0,337.0,363.0,513.0
1694006647.2334692,2043709760.0,329.0,347.0,518.0
1694006647.234535,2043711940.0,333.0,325.0,515.0
1694006647.2356045,2043714120.0,322.0,303.0,514.0
1694006647.2361364,2043716300.0,319.0,292.0,516.0
1694006647.2371938,2043718480.0,319.0,292.0,514.0
1694006647.237726,2043720660.0,320.0,314.0,514.0
1694006647.2382574,2043722840.0,324.0,336.0,510.0
1694006647.238786,2043725020.0,330.0,352.0,514.0
1694006647.2394185,2043727208.0,333.0,363.0,518.0
1694006647.2399466,2043729380.0,330.0,345.0,517.0
1694006647.2404666,2043731560.0,333.0,347.0,517.0
1694006647.2404666,2043733740.0,325.0,308.0,516.0
1694006647.2409961,2043735920.0,321.0,280.0,517.0
1694006647.2415211,2043738096.0,313.0,274.0,517.0
1694006647.2415211,2043740280.0,315.0,310.0,514.0
1694006647.242045,2043742456.0,329.0,337.0,518.0
1694006647.242566,2043744636.0,327.0,345.0,514.0
1694006647.243087,2043746816.0,332.0,362.0,516.0
1694006647.243087,2043748996.0,333.0,356.0,518.0
1694006647.2436116,2043751176.0,335.0,338.0,515.0
1694006647.2441325,2043753356.0,324.0,307.0,515.0
1694006647.2441325,2043755536.0,316.0,298.0,517.0
1694006647.2446604,2043757716.0,312.0,298.0,513.0
1694006647.2451825,2043759896.0,320.0,303.0,517.0
1694006647.2451825,2043762076.0,326.0,323.0,515.0
1694006647.245704,2043764252.0,333.0,340.0,517.0
1694006647.2462249,2043766432.0,325.0,362.0,513.0
1694006647.2462249,2043768612.0,330.0,363.0,513.0
1694006647.2973018,2043770792.0,332.0,336.0,512.0
1694006647.2978265,2043772972.0,328.0,316.0,514.0
1694006647.2983527,2043775152.0,323.0,300.0,513.0
1694006647.298875,2043777332.0,319.0,295.0,516.0
1694006647.2994022,2043779512.0,317.0,285.0,518.0
1694006647.2999249,2043781692.0,328.0,324.0,513.0
1694006647.300445,2043783872.0,320.0,338.0,513.0
1694006647.3010414,2043786052.0,333.0,362.0,517.0
1694006647.3010414,2043788232.0,332.0,360.0,514.0
1694006647.301575,2043790408.0,334.0,349.0,513.0
1694006647.3021116,2043792592.0,326.0,318.0,511.0
1694006647.3026183,2043794776.0,323.0,298.0,514.0
1694006647.30316,2043796948.0,324.0,294.0,512.0
1694006647.3036826,2043799128.0,312.0,293.0,516.0
1694006647.3042166,2043801308.0,318.0,315.0,416.0
1694006647.3047593,2043803488.0,325.0,337.0,414.0
1694006647.3052826,2043805668.0,327.0,354.0,415.0
1694006647.3058062,2043807848.0,332.0,361.0,414.0
1694006647.306327,2043810028.0,333.0,356.0,413.0
1694006647.3068502,2043812208.0,328.0,333.0,415.0
1694006647.3073723,2043814388.0,327.0,310.0,414.0
1694006647.3078926,2043816568.0,319.0,297.0,415.0
1694006647.3078926,2043818744.0,315.0,288.0,416.0
1694006647.3084176,2043820924.0,321.0,300.0,414.0
1694006647.3089406,2043823112.0,332.0,339.0,414.0
1694006647.3094673,2043825284.0,324.0,352.0,417.0
1694006647.3099916,2043827464.0,334.0,356.0,414.0
1694006647.3099916,2043829644.0,324.0,346.0,416.0
1694006647.3105152,2043831824.0,319.0,332.0,417.0
1694006647.3110373,2043834004.0,328.0,316.0,414.0
1694006647.3613658,2043836184.0,320.0,296.0,416.0
1694006647.361891,2043838364.0,319.0,292.0,418.0
1694006647.3625164,2043840544.0,320.0,305.0,415.0
1694006647.3630226,2043842724.0,326.0,326.0,414.0
1694006647.3630455,2043844904.0,328.0,348.0,416.0
1694006647.3635707,2043847080.0,333.0,369.0,417.0
1694006647.3640928,2043849260.0,326.0,347.0,415.0
1694006647.364612,2043851440.0,333.0,336.0,417.0
1694006647.3651187,2043853620.0,328.0,319.0,418.0
1694006647.3651357,2043855800.0,323.0,297.0,415.0
1694006647.3656628,2043857980.0,318.0,292.0,417.0
1694006647.3661838,2043860160.0,317.0,295.0,413.0
1694006647.3661838,2043862340.0,323.0,323.0,416.0
1694006647.3667076,2043864520.0,326.0,346.0,416.0
1694006647.367229,2043866700.0,329.0,354.0,414.0
1694006647.3677547,2043868880.0,333.0,357.0,414.0
1694006647.3682804,2043871060.0,334.0,346.0,416.0
1694006647.368801,2043873240.0,331.0,322.0,414.0
1694006647.368801,2043875416.0,318.0,301.0,417.0
1694006647.3693259,2043877596.0,317.0,292.0,414.0
1694006647.3698509,2043879788.0,317.0,296.0,416.0
1694006647.37038,2043881956.0,323.0,315.0,415.0
1694006647.37038,2043884136.0,327.0,341.0,416.0
1694006647.3709133,2043886316.0,325.0,347.0,414.0
1694006647.3714514,2043888496.0,336.0,361.0,415.0
1694006647.3719802,2043890676.0,334.0,356.0,416.0
1694006647.3719802,2043892856.0,325.0,327.0,415.0
1694006647.372513,2043895036.0,317.0,304.0,416.0
1694006647.373042,2043897216.0,321.0,290.0,414.0
1694006647.4210355,2043899396.0,322.0,302.0,417.0
1694006647.4215603,2043901576.0,313.0,307.0,352.0
1694006647.422085,2043903756.0,323.0,330.0,350.0
1694006647.422612,2043905932.0,331.0,350.0,349.0
1694006647.4231339,2043908112.0,333.0,362.0,352.0
1694006647.4236598,2043910292.0,336.0,349.0,350.0
1694006647.4241662,2043912472.0,327.0,331.0,350.0
1694006647.4242404,2043914652.0,324.0,319.0,351.0
1694006647.4247675,2043916832.0,318.0,297.0,350.0
1694006647.4252906,2043919012.0,317.0,284.0,350.0
1694006647.4252906,2043921192.0,317.0,305.0,352.0
1694006647.425815,2043923372.0,323.0,329.0,349.0
1694006647.4263394,2043925552.0,329.0,348.0,351.0
1694006647.4268653,2043927732.0,334.0,363.0,351.0
1694006647.4268653,2043929912.0,333.0,360.0,350.0
1694006647.4273906,2043932092.0,324.0,333.0,350.0
1694006647.4279132,2043934268.0,325.0,320.0,350.0
1694006647.4279132,2043936448.0,322.0,287.0,349.0
1694006647.428436,2043938628.0,320.0,299.0,350.0
1694006647.4289587,2043940808.0,318.0,301.0,351.0
1694006647.4289587,2043942988.0,322.0,319.0,349.0
1694006647.429485,2043945168.0,329.0,346.0,351.0
1694006647.4300053,2043947356.0,333.0,361.0,349.0
1694006647.4300053,2043949528.0,334.0,360.0,349.0
1694006647.4305308,2043951708.0,332.0,344.0,348.0
1694006647.4310498,2043953888.0,326.0,317.0,351.0
1694006647.431578,2043956064.0,311.0,302.0,351.0
1694006647.431578,2043958244.0,329.0,291.0,348.0
1694006647.4854126,2043960424.0,306.0,295.0,350.0
1694006647.4865558,2043962608.0,324.0,311.0,350.0
1694006647.4871795,2043964784.0,330.0,338.0,349.0
1694006647.487685,2043966964.0,323.0,357.0,352.0
1694006647.4877253,2043969144.0,332.0,355.0,351.0
1694006647.4882832,2043971324.0,331.0,351.0,349.0
1694006647.4888167,2043973504.0,326.0,333.0,351.0
1694006647.4893434,2043975688.0,325.0,304.0,350.0
1694006647.4898741,2043977864.0,323.0,286.0,350.0
1694006647.4898741,2043980044.0,321.0,297.0,351.0
1694006647.4904022,2043982224.0,315.0,313.0,349.0
1694006647.4909298,2043984404.0,323.0,332.0,349.0
1694006647.4914632,2043986580.0,327.0,350.0,351.0
1694006647.4914632,2043988764.0,331.0,352.0,350.0
1694006647.4919953,2043990940.0,332.0,354.0,350.0
1694006647.492526,2043993120.0,331.0,335.0,352.0
1694006647.492526,2043995300.0,326.0,312.0,350.0
1694006647.4930503,2043997480.0,305.0,295.0,349.0
1694006647.4935815,2043999660.0,343.0,296.0,319.0
1694006647.4941149,2044001840.0,311.0,303.0,316.0
1694006647.4946232,2044004020.0,321.0,327.0,317.0
1694006647.494658,2044006200.0,328.0,346.0,319.0
1694006647.495184,2044008380.0,337.0,355.0,319.0
1694006647.495712,2044010560.0,327.0,354.0,316.0
1694006647.4962358,2044012740.0,340.0,338.0,318.0
1694006647.4967403,2044014916.0,322.0,318.0,317.0
1694006647.4967568,2044017096.0,314.0,299.0,317.0
1694006647.4972804,2044019276.0,326.0,291.0,317.0
1694006647.497786,2044021456.0,314.0,301.0,316.0
1694006647.5461905,2044023636.0,325.0,320.0,317.0
1694006647.546823,2044025816.0,336.0,345.0,317.0
1694006647.547357,2044027996.0,317.0,362.0,317.0
1694006647.5478806,2044030184.0,339.0,357.0,316.0
1694006647.5478806,2044032364.0,334.0,342.0,318.0
1694006647.5484064,2044034536.0,319.0,319.0,318.0
1694006647.548931,2044036712.0,312.0,298.0,317.0
1694006647.5494585,2044038892.0,318.0,291.0,317.0
1694006647.549965,2044041076.0,319.0,296.0,316.0
1694006647.549986,2044043256.0,318.0,314.0,316.0
1694006647.5505154,2044045436.0,318.0,337.0,320.0
1694006647.551039,2044047612.0,336.0,354.0,318.0
1694006647.551039,2044049792.0,334.0,358.0,319.0
1694006647.5515654,2044051972.0,335.0,350.0,317.0
1694006647.5520847,2044054152.0,328.0,328.0,318.0
1694006647.552609,2044056332.0,310.0,305.0,317.0
1694006647.5531147,2044058512.0,320.0,289.0,318.0
1694006647.5531318,2044060692.0,327.0,295.0,316.0
1694006647.5536504,2044062872.0,321.0,309.0,317.0
1694006647.5541713,2044065052.0,323.0,331.0,316.0
1694006647.5541713,2044067232.0,329.0,364.0,318.0
1694006647.5546925,2044069408.0,341.0,357.0,317.0
1694006647.555218,2044071592.0,313.0,347.0,317.0
1694006647.5557415,2044073768.0,328.0,326.0,317.0
1694006647.5557415,2044075948.0,324.0,308.0,319.0
1694006647.5562694,2044078128.0,321.0,296.0,317.0
1694006647.5567906,2044080308.0,328.0,292.0,318.0
1694006647.5573146,2044082488.0,313.0,305.0,317.0
1694006647.5573146,2044084668.0,333.0,329.0,316.0
1694006647.608033,2044086848.0,315.0,350.0,315.0
1694006647.6085696,2044089028.0,335.0,361.0,317.0
1694006647.6091018,2044091208.0,337.0,356.0,318.0
1694006647.609623,2044093388.0,314.0,337.0,319.0
1694006647.610142,2044095568.0,327.0,317.0,319.0
1694006647.610142,2044097744.0,324.0,294.0,316.0
1694006647.6106682,2044099936.0,326.0,291.0,311.0
1694006647.6111917,2044102108.0,298.0,301.0,311.0
1694006647.6111917,2044104284.0,323.0,321.0,310.0
1694006647.6117153,2044106464.0,337.0,344.0,309.0
1694006647.6122339,2044108644.0,323.0,359.0,309.0
1694006647.61276,2044110824.0,338.0,358.0,313.0
1694006647.613266,2044113004.0,328.0,345.0,312.0
1694006647.6132839,2044115184.0,322.0,320.0,309.0
1694006647.6138036,2044117364.0,310.0,298.0,310.0
1694006647.614326,2044119544.0,330.0,289.0,310.0
1694006647.6148474,2044121720.0,318.0,297.0,312.0
1694006647.6148474,2044123904.0,312.0,315.0,312.0
1694006647.615874,2044126080.0,330.0,341.0,310.0
1694006647.6158934,2044128268.0,348.0,358.0,311.0
1694006647.616418,2044130440.0,350.0,360.0,311.0
1694006647.6169384,2044132620.0,327.0,348.0,311.0
1694006647.6174598,2044134800.0,312.0,326.0,311.0
1694006647.6174598,2044136980.0,319.0,304.0,311.0
1694006647.6179867,2044139160.0,341.0,294.0,311.0
1694006647.6185026,2044141340.0,316.0,296.0,311.0
1694006647.6190326,2044143520.0,268.0,310.0,312.0
1694006647.6195478,2044145700.0,356.0,334.0,311.0
1694006647.6705582,2044147880.0,331.0,351.0,311.0
1694006647.6710806,2044150060.0,353.0,362.0,310.0
1694006647.6716092,2044152240.0,311.0,349.0,309.0
1694006647.6721332,2044154416.0,370.0,326.0,310.0
1694006647.6726537,2044156596.0,336.0,303.0,311.0
